stockCode,stockName,changeReason,changeDate
300019,硅宝科技,首次公开发行。,2009-09-28 00:00:00
300020,ST银江,撤销退市风险警示及实施其他风险警示,2025-05-27 00:00:00
300020,*ST银江,实施退市风险警示,2024-05-06 00:00:00
300020,银江技术,简称变更,2021-10-12 00:00:00
300020,银江股份,新上市,2009-10-30 00:00:00
300020,银江股份,首次公开发行,2009-10-09 00:00:00
300021,大禹节水,新上市,2009-10-30 00:00:00
300021,大禹节水,首次公开发行,2009-10-09 00:00:00
300022,吉峰科技,变更公司名称,2018-09-13 00:00:00
300022,吉峰农机,新上市,2009-10-30 00:00:00
300022,吉峰农机,首次公开发行,2009-10-09 00:00:00
300023,宝德退,进入退市整理期,2022-06-08 00:00:00
300023,*ST宝德,实施退市风险警示,2021-04-28 00:00:00
300023,宝德股份,新上市,2009-10-30 00:00:00
300023,宝德股份,首次公开发行,2009-10-09 00:00:00
300024,机器人,新上市,2009-10-30 00:00:00
300024,机器人,首次公开发行,2009-10-09 00:00:00
300025,华星创业,新上市,2009-10-30 00:00:00
300025,华星创业,首次公开发行,2009-10-09 00:00:00
300026,红日药业,新上市,2009-10-30 00:00:00
300026,红日药业,首次公开发行,2009-10-09 00:00:00
300027,华谊兄弟,新上市,2009-10-30 00:00:00
300027,华谊兄弟,首次公开发行,2009-10-09 00:00:00
300028,金亚退,进入退市整理期,2020-06-18 00:00:00
300028,金亚科技,简称变更,2018-08-08 00:00:00
300028,*金亚,高风险警示,2018-06-27 00:00:00
300028,金亚科技,新上市,2009-10-30 00:00:00
300028,金亚科技,首次公开发行,2009-10-09 00:00:00
300029,*ST天龙,实施退市风险警示,2025-04-22 00:00:00
300029,ST天龙,撤销退市风险警示及实施其他风险警示,2022-06-13 00:00:00
300029,*ST天龙,实施退市风险警示,2021-04-26 00:00:00
300029,ST天龙,实施其他风险警示,2020-09-15 00:00:00
300029,天龙光电,新上市,2009-12-25 00:00:00
300029,天龙光电,首次公开发行。,2009-12-08 00:00:00
300030,阳普医疗,新上市,2009-12-25 00:00:00
300030,阳普医疗,首次公开发行,2009-12-08 00:00:00
300031,宝通科技,变更公司名称,2015-08-07 00:00:00
300031,宝通带业,新上市,2009-12-25 00:00:00
300031,宝通带业,首次公开发行,2009-12-08 00:00:00
300032,金龙机电,新上市,2009-12-25 00:00:00
300032,金龙机电,首次公开发行,2009-12-08 00:00:00
300033,同花顺,新上市,2009-12-25 00:00:00
300033,同花顺,首次公开发行,2009-12-08 00:00:00
300034,钢研高纳,新上市,2009-12-25 00:00:00
300034,钢研高纳,首次公开发行,2009-12-08 00:00:00
300035,中科电气,新上市,2009-12-25 00:00:00
300035,中科电气,首次公开发行。,2009-12-08 00:00:00
300036,超图软件,新上市,2009-12-25 00:00:00
300036,超图软件,首次公开发行。,2009-12-08 00:00:00
300037,新宙邦,新上市,2010-01-08 00:00:00
300037,新宙邦,首次公开发行,2009-12-16 00:00:00
300038,数知退,进入退市整理期,2022-06-09 00:00:00
300038,*ST数知,实施退市风险警示,2021-04-30 00:00:00
300038,ST数知,实施其他风险警示,2021-01-26 00:00:00
300038,数知科技,变更公司名称,2018-10-12 00:00:00
300038,梅泰诺,新上市,2010-01-08 00:00:00
300038,梅泰诺,首次公开发行,2009-12-16 00:00:00
300039,上海凯宝,新上市,2010-01-08 00:00:00
300039,上海凯宝,首次公开发行,2009-12-16 00:00:00
300040,九洲集团,变更公司名称及证券简称,2020-07-13 00:00:00
300040,九洲电气,新上市,2010-01-08 00:00:00
300040,九洲电气,首次公开发行,2009-12-16 00:00:00
300041,回天新材,变更公司名称,2014-04-25 00:00:00
300041,回天胶业,新上市,2010-01-08 00:00:00
300041,回天胶业,首次公开发行,2009-12-16 00:00:00
300042,朗科科技,新上市,2010-01-08 00:00:00
300042,朗科科技,首次公开发行,2009-12-16 00:00:00
300043,星辉娱乐,变更证券简称,2016-08-29 00:00:00
300043,互动娱乐,公司更名,2014-03-25 00:00:00
300043,星辉车模,新上市,2010-01-20 00:00:00
300043,星辉车模,首次公开发行,2009-12-29 00:00:00
300044,ST赛为,实施其他风险警示,2025-04-25 00:00:00
300044,赛为智能,撤销退市风险警示,2022-06-10 00:00:00
300044,*ST赛为,实施退市风险警示,2021-04-30 00:00:00
300044,赛为智能,新上市,2010-01-20 00:00:00
300044,赛为智能,首次公开发行,2009-12-29 00:00:00
300045,华力创通,新上市,2010-01-20 00:00:00
300045,华力创通,首次公开发行,2009-12-29 00:00:00
300046,台基股份,新上市,2010-01-20 00:00:00
300046,台基股份,首次公开发行,2009-12-29 00:00:00
300047,天源迪科,新上市,2010-01-20 00:00:00
300047,天源迪科,首次公开发行,2009-12-29 00:00:00
300048,合康新能,公司更名,2016-12-02 00:00:00
300048,合康变频,新上市,2010-01-20 00:00:00
300048,合康变频,首次公开发行,2009-12-29 00:00:00
300049,福瑞医科,简称变更,2025-12-18 00:00:00
300049,福瑞股份,新上市,2010-01-20 00:00:00
300049,福瑞股份,首次公开发行,2009-12-29 00:00:00
300050,世纪鼎利,新上市,2010-01-20 00:00:00
300050,世纪鼎利,首次公开发行,2009-12-29 00:00:00
300051,琏升科技,简称变更,2023-09-11 00:00:00
300051,三五互联,撤销其他风险警示,2022-05-20 00:00:00
300051,ST三五,实施其他风险警示,2021-04-26 00:00:00
300051,三五互联,新上市,2010-02-11 00:00:00
300051,三五互联,首次公开发行,2010-01-25 00:00:00
300052,ST中青宝,实施其他风险警示,2025-03-18 00:00:00
300052,中青宝,新上市,2010-02-11 00:00:00
300052,中青宝,首次公开发行,2010-01-25 00:00:00
300053,航宇微,简称变更,2023-06-28 00:00:00
300053,欧比特,新上市,2010-02-11 00:00:00
300053,欧比特,首次公开发行,2010-01-25 00:00:00
300054,鼎龙股份,新上市,2010-02-11 00:00:00
300054,鼎龙股份,首次公开发行,2010-01-25 00:00:00
300055,万邦达,新上市,2010-02-26 00:00:00
300055,万邦达,首次公开发行,2010-01-28 00:00:00
300056,中创环保,变更证券简称,2020-02-19 00:00:00
300056,三维丝,新上市,2010-02-26 00:00:00
300056,三维丝,首次公开发行,2010-01-28 00:00:00
300057,万顺新材,变更公司名称,2019-05-20 00:00:00
300057,万顺股份,新上市,2010-02-26 00:00:00
300057,万顺股份,首次公开发行,2010-01-28 00:00:00
300058,蓝色光标,新上市,2010-02-26 00:00:00
300058,蓝色光标,首次公开发行,2010-01-28 00:00:00
300059,东方财富,新上市,2010-03-19 00:00:00
300059,东方财富,首次公开发行,2010-03-01 00:00:00
300061,旗天科技,变更证券简称,2020-01-16 00:00:00
300061,康旗股份,公司更名,2017-07-28 00:00:00
300061,康耐特,新上市,2010-03-19 00:00:00
300061,康耐特,首次公开发行,2010-03-01 00:00:00
300062,中能电气,新上市,2010-03-19 00:00:00
300062,中能电气,首次公开发行,2010-03-01 00:00:00
300063,天龙集团,新上市,2010-03-26 00:00:00
300063,天龙集团,首次公开发行,2010-03-09 00:00:00
300064,金刚退,进入退市整理期,2022-06-06 00:00:00
300064,*ST金刚,实施退市风险警示,2021-04-28 00:00:00
300064,ST金刚,实施其他风险警示,2020-11-04 00:00:00
300064,豫金刚石,新上市,2010-03-26 00:00:00
300064,豫金刚石,首次公开发行,2010-03-09 00:00:00
300065,海兰信,新上市,2010-03-26 00:00:00
300065,海兰信,首次公开发行,2010-03-09 00:00:00
300066,三川智慧,变更公司名称,2016-01-29 00:00:00
300066,三川股份,新上市,2010-03-26 00:00:00
300066,三川股份,首次公开发行,2010-03-09 00:00:00
300067,安诺其,新上市,2010-04-21 00:00:00
300067,安诺其,首次公开发行,2010-03-30 00:00:00
300068,南都电源,新上市,2010-04-21 00:00:00
300068,南都电源,首次公开发行,2010-03-30 00:00:00
300069,金利华电,新上市,2010-04-21 00:00:00
300069,金利华电,首次公开发行,2010-03-30 00:00:00
300070,碧水源,新上市,2010-04-21 00:00:00
300070,碧水源,首次公开发行,2010-03-30 00:00:00
300071,福石控股,简称变更,2022-07-04 00:00:00
300071,华谊嘉信,撤销退市风险警示,2022-05-20 00:00:00
300071,*ST嘉信,实施退市风险警示,2021-04-28 00:00:00
300071,华谊嘉信,新上市,2010-04-21 00:00:00
300071,华谊嘉信,首次公开发行,2010-03-30 00:00:00
300072,海新能科,简称变更,2022-07-20 00:00:00
300072,三聚环保,新上市,2010-04-27 00:00:00
300072,三聚环保,首次公开发行,2010-04-06 00:00:00
300073,当升科技,新上市,2010-04-27 00:00:00
300073,当升科技,首次公开发行,2010-04-06 00:00:00
300074,华平股份,新上市,2010-04-27 00:00:00
300074,华平股份,首次公开发行,2010-04-06 00:00:00
300075,数字政通,新上市,2010-04-27 00:00:00
300075,数字政通,首次公开发行,2010-04-06 00:00:00
300076,GQY视讯,简称变更,2013-08-07 00:00:00
300076,宁波GQY,新上市,2010-04-30 00:00:00
300076,宁波GQY,首次公开发行,2010-04-13 00:00:00
300077,国民技术,新上市,2010-04-30 00:00:00
300077,国民技术,首次公开发行,2010-04-13 00:00:00
300078,思创智联,简称变更,2026-01-20 00:00:00
300078,思创医惠,简称变更,2015-09-15 00:00:00
300078,中瑞思创,新上市,2010-04-30 00:00:00
300078,中瑞思创,首次公开发行,2010-04-13 00:00:00
300079,数码视讯,变更公司证券简称,2021-02-05 00:00:00
300079,数码科技,变更公司证券简称,2017-08-25 00:00:00
300079,数码视讯,新上市,2010-04-30 00:00:00
300079,数码视讯,首次公开发行,2010-04-13 00:00:00
300080,易成新能,变更公司名称,2015-11-27 00:00:00
300080,新大新材,新上市,2010-06-25 00:00:00
300080,新大新材,首次公开发行,2010-04-27 00:00:00
300081,恒信东方,变更公司名称,2017-06-05 00:00:00
300081,恒信移动,新上市,2010-05-20 00:00:00
300081,恒信移动,首次公开发行,2010-04-27 00:00:00
300082,奥克股份,新上市,2010-05-20 00:00:00
300082,奥克股份,首次公开发行,2010-04-27 00:00:00
300083,创世纪,简称变更,2020-07-22 00:00:00
300083,劲胜智能,公司更名,2017-07-13 00:00:00
300083,劲胜精密,变更公司证券简称,2014-04-16 00:00:00
300083,劲胜股份,新上市,2010-05-20 00:00:00
300083,劲胜股份,首次公开发行,2010-04-27 00:00:00
300084,海默科技,新上市,2010-05-20 00:00:00
300084,海默科技,首次公开发行,2010-04-27 00:00:00
300085,银之杰,变更公司英文名称及英文简称,2015-05-08 00:00:00
300085,银之杰,新上市,2010-05-26 00:00:00
300085,银之杰,首次公开发行,2010-05-05 00:00:00
300086,康芝药业,新上市,2010-05-26 00:00:00
300086,康芝药业,首次公开发行,2010-05-05 00:00:00
300087,荃银高科,新上市,2010-05-26 00:00:00
300087,荃银高科,首次公开发行,2010-05-05 00:00:00
300088,长信科技,新上市,2010-05-26 00:00:00
300088,长信科技,首次公开发行,2010-05-05 00:00:00
300089,文化退,进入退市整理期,2023-06-20 00:00:00
300089,*ST文化,实施退市风险警示,2022-05-06 00:00:00
300089,ST文化,实施其他风险警示,2021-10-12 00:00:00
300089,文化长城,简称变更,2015-09-11 00:00:00
300089,长城集团,新上市,2010-06-25 00:00:00
300089,长城集团,首次公开发行,2010-06-03 00:00:00
300090,盛运退,进入退市整理期,2020-07-14 00:00:00
300090,盛运环保,更改公司股票简称,2015-04-10 00:00:00
300090,盛运股份,新上市,2010-06-25 00:00:00
300090,盛运股份,首次公开发行,2010-06-03 00:00:00
300091,*ST金灵,实施退市风险警示,2026-01-06 00:00:00
300091,金通灵,新上市,2010-06-25 00:00:00
300091,金通灵,首次公开发行,2010-06-03 00:00:00
300092,科新机电,新上市,2010-07-08 00:00:00
300092,科新机电,首次公开发行,2010-06-18 00:00:00
300093,*ST金刚,实施退市风险警示,2025-04-30 00:00:00
300093,金刚光伏,简称变更,2022-10-10 00:00:00
300093,金刚玻璃,新上市,2010-07-08 00:00:00
300093,金刚玻璃,首次公开发行,2010-06-18 00:00:00
300094,国联水产,新上市,2010-07-08 00:00:00
300094,国联水产,首次公开发行,2010-06-18 00:00:00
300095,华伍股份,新上市,2010-07-28 00:00:00
300095,华伍股份,首次公开发行,2010-07-08 00:00:00
300096,ST易联众,实施其他风险警示,2024-01-02 00:00:00
300096,易联众,新上市,2010-07-28 00:00:00
300096,易联众,首次公开发行,2010-07-08 00:00:00
300097,ST智云,实施其他风险警示,2024-12-12 00:00:00
300097,智云股份,新上市,2010-07-28 00:00:00
300097,智云股份,首次公开发行,2010-07-08 00:00:00
300098,高新兴,新上市,2010-07-28 00:00:00
300098,高新兴,首次公开发行,2010-07-08 00:00:00
300099,尤洛卡,简称变更,2023-11-01 00:00:00
300099,精准信息,简称变更,2017-04-05 00:00:00
300099,尤洛卡,新上市,2010-08-06 00:00:00
300099,尤洛卡,首次公开发行,2010-07-16 00:00:00
300100,双林股份,新上市,2010-08-06 00:00:00
300100,双林股份,首次公开发行,2010-07-16 00:00:00
300101,振芯科技,公司更名,2014-04-30 00:00:00
300101,国腾电子,新上市,2010-08-06 00:00:00
300101,国腾电子,首次公开发行,2010-07-16 00:00:00
300102,乾照光电,新上市,2010-08-12 00:00:00
300102,乾照光电,首次公开发行,2010-07-23 00:00:00
300103,达刚控股,变更公司名称,2019-10-08 00:00:00
300103,达刚路机,新上市,2010-08-12 00:00:00
300103,达刚路机,首次公开发行,2010-07-23 00:00:00
300104,乐视退,进入退市整理期,2020-06-05 00:00:00
300104,乐视网,新上市,2010-08-12 00:00:00
300104,乐视网,首次公开发行,2010-07-23 00:00:00
300105,龙源技术,新上市,2010-08-20 00:00:00
300105,龙源技术,首次公开发行,2010-07-30 00:00:00
300106,西部牧业,新上市,2010-08-20 00:00:00
300106,西部牧业,首次公开发行,2010-07-30 00:00:00
300107,建新股份,新上市,2010-08-20 00:00:00
300107,建新股份,首次公开发行,2010-07-30 00:00:00
300108,*ST吉药,实施退市风险警示,2024-04-30 00:00:00
300108,ST吉药,撤销退市风险警示及实施其他风险警示,2023-10-25 00:00:00
300108,*ST吉药,实施退市风险警示,2022-06-30 00:00:00
300108,吉药控股,变更公司英文证券简称,2017-09-05 00:00:00
300108,吉药控股,简称变更,2017-08-29 00:00:00
300108,双龙股份,新上市,2010-08-25 00:00:00
300108,双龙股份,首次公开发行,2010-08-03 00:00:00
300109,新开源,新上市,2010-08-25 00:00:00
300109,新开源,首次公开发行,2010-08-03 00:00:00
300110,华仁药业,新上市,2010-08-25 00:00:00
300110,华仁药业,首次公开发行,2010-08-03 00:00:00
300111,向日葵,新上市,2010-08-27 00:00:00
300111,向日葵,首次公开发行,2010-08-06 00:00:00
300112,万讯自控,新上市,2010-08-27 00:00:00
300112,万讯自控,首次公开发行,2010-08-06 00:00:00
300113,顺网科技,新上市,2010-08-27 00:00:00
300113,顺网科技,首次公开发行,2010-08-06 00:00:00
300114,中航成飞,简称变更,2025-02-17 00:00:00
300114,中航电测,新上市,2010-08-27 00:00:00
300114,中航电测,首次公开发行,2010-08-06 00:00:00
300115,长盈精密,新上市,2010-09-02 00:00:00
300115,长盈精密,首次公开发行,2010-08-13 00:00:00
300116,*ST保力,实施退市风险警示,2024-04-30 00:00:00
300116,保力新,简称变更,2020-09-28 00:00:00
300116,坚瑞沃能,简称变更,2016-10-31 00:00:00
300116,坚瑞消防,新上市,2010-09-02 00:00:00
300116,坚瑞消防,首次公开发行,2010-08-13 00:00:00
300117,*ST嘉寓,实施退市风险警示,2024-04-29 00:00:00
300117,嘉寓股份,新上市,2010-09-02 00:00:00
300117,嘉寓股份,首次公开发行,2010-08-13 00:00:00
300118,东方日升,新上市,2010-09-02 00:00:00
300118,东方日升,首次公开发行,2010-08-13 00:00:00
300119,瑞普生物,新上市,2010-09-17 00:00:00
300119,瑞普生物,首次公开发行,2010-08-27 00:00:00
300120,经纬辉开,变更证券简称,2018-06-29 00:00:00
300120,经纬电材,新上市,2010-09-17 00:00:00
300120,经纬电材,首次公开发行,2010-08-27 00:00:00
300121,阳谷华泰,新上市,2010-09-17 00:00:00
300121,阳谷华泰,首次公开发行,2010-08-27 00:00:00
300122,智飞生物,新上市,2010-09-28 00:00:00
300122,智飞生物,首次公开发行,2010-09-03 00:00:00
300123,亚光科技,变更公司名称,2018-01-25 00:00:00
300123,太阳鸟,新上市,2010-09-28 00:00:00
300123,太阳鸟,首次公开发行,2010-09-03 00:00:00
300124,汇川技术,新上市,2010-09-28 00:00:00
300124,汇川技术,首次公开发行,2010-09-03 00:00:00
300125,*ST聆达,实施退市风险警示,2025-04-25 00:00:00
300125,ST聆达,实施其他风险警示,2024-04-30 00:00:00
300125,聆达股份,简称变更,2020-04-23 00:00:00
300125,易世达,新上市,2010-10-13 00:00:00
300125,易世达,首次公开发行,2010-09-10 00:00:00
300126,锐奇股份,新上市,2010-10-13 00:00:00
300126,锐奇股份,首次公开发行,2010-09-10 00:00:00
300127,银河磁体,新上市,2010-10-13 00:00:00
300127,银河磁体,首次公开发行,2010-09-10 00:00:00
300128,锦富技术,公司更名,2017-02-23 00:00:00
300128,锦富新材,新上市,2010-10-13 00:00:00
300128,锦富新材,首次公开发行,2010-09-10 00:00:00
300129,泰胜风能,新上市,2010-10-19 00:00:00
300129,泰胜风能,首次公开发行,2010-09-17 00:00:00
300130,新国都,英文名称变更,2017-01-05 00:00:00
300130,新国都,新上市,2010-10-19 00:00:00
300130,新国都,首次公开发行,2010-09-17 00:00:00
300131,英唐智控,新上市,2010-10-19 00:00:00
300131,英唐智控,首次公开发行,2010-09-17 00:00:00
300132,青松股份,新上市,2010-10-26 00:00:00
300132,青松股份,首次公开发行,2010-09-27 00:00:00
300133,华策影视,新上市,2010-10-26 00:00:00
300133,华策影视,首次公开发行,2010-09-27 00:00:00
300134,大富科技,新上市,2010-10-26 00:00:00
300134,大富科技,首次公开发行,2010-09-27 00:00:00
300135,宝利国际,变更公司名称,2015-06-30 00:00:00
300135,宝利沥青,新上市,2010-10-26 00:00:00
300135,宝利沥青,首次公开发行,2010-09-27 00:00:00
300136,信维通信,新上市,2010-11-05 00:00:00
300136,信维通信,首次公开发行,2010-10-15 00:00:00
300137,先河环保,撤销其他风险警示,2025-12-08 00:00:00
300137,ST先河,实施其他风险警示,2024-11-12 00:00:00
300137,先河环保,新上市,2010-11-05 00:00:00
300137,先河环保,首次公开发行,2010-10-15 00:00:00
300138,晨光生物,新上市,2010-11-05 00:00:00
300138,晨光生物,首次公开发行,2010-10-15 00:00:00
300139,晓程科技,公司更名,2015-11-12 00:00:00
300139,福星晓程,新上市,2010-11-12 00:00:00
300139,福星晓程,首次公开发行,2010-10-22 00:00:00
300140,节能环境,简称变更,2023-09-08 00:00:00
300140,中环装备,简称变更,2017-02-28 00:00:00
300140,启源装备,新上市,2010-11-12 00:00:00
300140,启源装备,首次公开发行,2010-10-22 00:00:00
300141,和顺电气,新上市,2010-11-12 00:00:00
300141,和顺电气,首次公开发行,2010-10-22 00:00:00
300142,沃森生物,新上市,2010-11-12 00:00:00
300142,沃森生物,首次公开发行,2010-10-22 00:00:00
300143,盈康生命,变更公司名称、证券简称,2019-07-17 00:00:00
300143,星普医科,公司更名,2017-07-06 00:00:00
300143,星河生物,公司更名,2013-01-23 00:00:00
300143,菇木真,简称变更,2012-06-20 00:00:00
300143,星河生物,新上市,2010-12-09 00:00:00
300143,星河生物,首次公开发行,2010-11-19 00:00:00
300144,宋城演艺,公司更名,2014-04-23 00:00:00
300144,宋城股份,新上市,2010-12-09 00:00:00
300144,宋城股份,首次公开发行,2010-11-19 00:00:00
300145,南方泵业,简称变更,2025-05-21 00:00:00
300145,中金环境,简称变更,2016-04-26 00:00:00
300145,南方泵业,新上市,2010-12-09 00:00:00
300145,南方泵业,首次公开发行,2010-11-19 00:00:00
300146,汤臣倍健,新上市,2010-12-15 00:00:00
300146,汤臣倍健,首次公开发行,2010-11-26 00:00:00
300147,ST香雪,实施其他风险警示,2025-03-25 00:00:00
300147,香雪制药,新上市,2010-12-15 00:00:00
300147,香雪制药,首次公开发行,2010-11-26 00:00:00
300148,天舟文化,新上市,2010-12-15 00:00:00
300148,天舟文化,首次公开发行,2010-11-26 00:00:00
300149,睿智医药,变更公司名称及证券简称,2020-09-22 00:00:00
300149,量子生物,变更证券简称,2018-06-14 00:00:00
300149,量子高科,新上市,2010-12-22 00:00:00
300149,量子高科,首次公开发行,2010-12-03 00:00:00
300150,世纪瑞尔,新上市,2010-12-22 00:00:00
300150,世纪瑞尔,首次公开发行,2010-12-03 00:00:00
300151,昌红科技,新上市,2010-12-22 00:00:00
300151,昌红科技,首次公开发行,2010-12-03 00:00:00
300152,ST新动力,实施其他风险警示,2025-04-30 00:00:00
300152,新动力,简称变更,2022-09-22 00:00:00
300152,科融环境,简称变更,2015-08-19 00:00:00
300152,燃控科技,新上市,2010-12-29 00:00:00
300152,燃控科技,首次公开发行,2010-12-10 00:00:00
300153,科泰电源,新上市,2010-12-29 00:00:00
300153,科泰电源,首次公开发行,2010-12-10 00:00:00
300154,瑞凌股份,新上市,2010-12-29 00:00:00
300154,瑞凌股份,首次公开发行,2010-12-10 00:00:00
300155,安居宝,新上市,2011-01-07 00:00:00
300155,安居宝,首次公开发行,2010-12-17 00:00:00
300156,神雾退,进入退市整理期,2020-07-14 00:00:00
300156,神雾环保,变更公司名称,2014-08-04 00:00:00
300156,天立环保,新上市,2011-01-07 00:00:00
300156,天立环保,首次公开发行,2010-12-17 00:00:00
300157,新锦动力,简称变更,2023-09-04 00:00:00
300157,恒泰艾普,新上市,2011-01-07 00:00:00
300157,恒泰艾普,首次公开发行,2010-12-17 00:00:00
300158,振东制药,新上市,2011-01-07 00:00:00
300158,振东制药,首次公开发行,2010-12-17 00:00:00
300159,*ST新研,实施退市风险警示,2025-03-20 00:00:00
300159,新研股份,撤销其他风险警示,2023-07-28 00:00:00
300159,ST新研,实施其他风险警示,2022-04-29 00:00:00
300159,新研股份,新上市,2011-01-07 00:00:00
300159,新研股份,首次公开发行,2010-12-17 00:00:00
300160,秀强股份,新上市,2011-01-13 00:00:00
300160,秀强股份,首次公开发行,2010-12-24 00:00:00
300161,华中数控,新上市,2011-01-13 00:00:00
300161,华中数控,首次公开发行,2010-12-24 00:00:00
300162,雷曼光电,变更公司证券简称,2019-04-22 00:00:00
300162,雷曼股份,"为了便于公司品牌的推广和多元化的发展,重塑公司形象,更有利于公司未来的发展",2015-08-31 00:00:00
300162,雷曼光电,新上市,2011-01-13 00:00:00
300162,雷曼光电,首次公开发行,2010-12-24 00:00:00
300163,先锋新材,撤销其他风险警示,2025-06-03 00:00:00
300163,ST先锋,实施其他风险警示,2024-05-06 00:00:00
300163,先锋新材,新上市,2011-01-13 00:00:00
300163,先锋新材,首次公开发行,2010-12-24 00:00:00
300164,通源石油,新上市,2011-01-13 00:00:00
300164,通源石油,首次公开发行,2010-12-24 00:00:00
300165,ST天瑞,实施其他风险警示,2024-12-10 00:00:00
300165,天瑞仪器,新上市,2011-01-25 00:00:00
300165,天瑞仪器,首次公开发行,2011-01-06 00:00:00
300166,东方国信,新上市,2011-01-25 00:00:00
300166,东方国信,首次公开发行,2011-01-06 00:00:00
300167,ST迪威迅,撤销退市风险警示及实施其他风险警示,2025-06-17 00:00:00
300167,*ST迪威,实施退市风险警示,2024-04-30 00:00:00
300167,ST迪威迅,实施其他风险警示,2023-04-28 00:00:00
300167,迪威迅,简称变更,2017-12-28 00:00:00
300167,迪威视讯,新上市,2011-01-25 00:00:00
300167,迪威视讯,首次公开发行,2011-01-06 00:00:00
300168,万达信息,新上市,2011-01-25 00:00:00
300168,万达信息,首次公开发行,2011-01-06 00:00:00
300169,天晟新材,新上市,2011-01-25 00:00:00
300169,天晟新材,首次公开发行,2011-01-06 00:00:00
300170,汉得信息,新上市,2011-02-01 00:00:00
300170,汉得信息,首次公开发行,2011-01-14 00:00:00
300171,东富龙,新上市,2011-02-01 00:00:00
300171,东富龙,首次公开发行,2011-01-14 00:00:00
300172,中电环保,新上市,2011-02-01 00:00:00
300172,中电环保,首次公开发行,2011-01-14 00:00:00
300173,ST福能,实施其他风险警示,2025-12-23 00:00:00
300173,福能东方,简称变更,2020-08-11 00:00:00
300173,智慧松德,简称变更,2015-04-30 00:00:00
300173,松德股份,新上市,2011-02-01 00:00:00
300173,松德股份,首次公开发行,2011-01-14 00:00:00
300174,元力股份,新上市,2011-02-01 00:00:00
300174,元力股份,首次公开发行,2011-01-14 00:00:00
300175,ST朗源,实施其他风险警示,2025-03-25 00:00:00
300175,朗源股份,新上市,2011-02-15 00:00:00
300175,朗源股份,首次公开发行,2011-01-19 00:00:00
300176,鸿特科技,简称变更,2024-11-21 00:00:00
300176,派生科技,简称变更,2019-02-25 00:00:00
300176,鸿特科技,简称变更,2018-05-14 00:00:00
300176,鸿特精密,新上市,2011-02-15 00:00:00
300176,鸿特精密,首次公开发行,2011-01-19 00:00:00
300177,中海达,新上市,2011-02-15 00:00:00
300177,中海达,首次公开发行,2011-01-19 00:00:00
300178,腾邦退,进入退市整理期,2022-05-31 00:00:00
300178,*ST腾邦,实施退市风险警示,2021-05-06 00:00:00
300178,腾邦国际,新上市,2011-02-15 00:00:00
300178,腾邦国际,首次公开发行,2011-01-19 00:00:00
300179,四方达,新上市,2011-02-15 00:00:00
300179,四方达,首次公开发行,2011-01-19 00:00:00
300180,华峰超纤,新上市,2011-02-22 00:00:00
300180,华峰超纤,首次公开发行,2011-01-26 00:00:00
300181,佐力药业,新上市,2011-02-22 00:00:00
300181,佐力药业,首次公开发行,2011-01-26 00:00:00
300182,捷成股份,新上市,2011-02-22 00:00:00
300182,捷成股份,首次公开发行,2011-01-26 00:00:00
300183,东软载波,新上市,2011-02-22 00:00:00
300183,东软载波,首次公开发行,2011-01-26 00:00:00
300184,力源信息,新上市,2011-02-22 00:00:00
300184,力源信息,首次公开发行,2011-01-26 00:00:00
300185,通裕重工,新上市,2011-03-08 00:00:00
300185,通裕重工,首次公开发行,2011-02-17 00:00:00
300186,大华农,新上市,2011-03-08 00:00:00
300186,大华农,首次公开发行,2011-02-17 00:00:00
300187,永清环保,新上市,2011-03-08 00:00:00
300187,永清环保,首次公开发行,2011-02-17 00:00:00
300188,国投智能,简称变更,2024-01-02 00:00:00
300188,美亚柏科,新上市,2011-03-16 00:00:00
300188,美亚柏科,首次公开发行,2011-02-25 00:00:00
300189,神农种业,简称变更,2024-07-12 00:00:00
300189,神农科技,简称变更,2019-06-06 00:00:00
300189,神农基因,变更英文简称,2016-12-08 00:00:00
300189,神农基因,简称变更,2015-11-09 00:00:00
300189,神农大丰,新上市,2011-03-16 00:00:00
300189,神农大丰,首次公开发行,2011-02-25 00:00:00
300190,维尔利,新上市,2011-03-16 00:00:00
300190,维尔利,首次公开发行,2011-02-25 00:00:00
300191,潜能恒信,新上市,2011-03-16 00:00:00
300191,潜能恒信,首次公开发行,2011-02-25 00:00:00
300192,科德教育,变更公司名称及证券简称,2020-12-02 00:00:00
300192,科斯伍德,新上市,2011-03-22 00:00:00
300192,科斯伍德,首次公开发行,2011-03-04 00:00:00
300193,佳士科技,新上市,2011-03-22 00:00:00
300193,佳士科技,首次公开发行,2011-03-04 00:00:00
300194,福安药业,新上市,2011-03-22 00:00:00
300194,福安药业,首次公开发行,2011-03-04 00:00:00
300195,长荣股份,新上市,2011-03-29 00:00:00
300195,长荣股份,首次公开发行,2011-03-11 00:00:00
300196,长海股份,新上市,2011-03-29 00:00:00
300196,长海股份,首次公开发行,2011-03-11 00:00:00
300197,节能铁汉,变更公司简称,2021-04-28 00:00:00
300197,铁汉生态,新上市,2011-03-29 00:00:00
300197,铁汉生态,首次公开发行,2011-03-11 00:00:00
300198,ST纳川,实施其他风险警示,2025-04-30 00:00:00
300198,纳川股份,新上市,2011-04-07 00:00:00
300198,纳川股份,首次公开发行,2011-03-18 00:00:00
300199,翰宇药业,新上市,2011-04-07 00:00:00
300199,翰宇药业,首次公开发行,2011-03-18 00:00:00
